0<=x<30; y0=58+0.633333x; interpolation
15930<=x<15960; y531=11763+-0.733333x; interpolation
15960<=x<15990; y532=-11645+0.733333x; interpolation
15990<=x<16020; y533=10208+-0.633333x; interpolation
16020<=x<16050; y534=-7948+0.5x; interpolation
16050<=x<16080; y535=15592+-0.966667x; interpolation
16080<=x<16110; y536=13448+-0.833333x; interpolation
16110<=x<16140; y537=-24142+1.5x; interpolation
16140<=x<16170; y538=-3698+0.233333x; interpolation
16170<=x<16200; y539=-2081+0.133333x; interpolation
16200<=x<16230; y540=9259+-0.566667x; interpolation
16230<=x<16260; y541=-9135+0.566667x; interpolation
16260<=x<16290; y542=8209+-0.5x; interpolation
16290<=x<16320; y543=-6995+0.433333x; interpolation
16320<=x<16350; y544=8237+-0.5x; interpolation
16350<=x<16380; y545=-9748+0.6x; interpolation
16380<=x<16410; y546=9362+-0.566667x; interpolation
16410<=x<16440; y547=-8689+0.533333x; interpolation
16440<=x<16470; y548=9395+-0.566667x; interpolation
16470<=x<16500; y549=-9271+0.566667x; interpolation
16500<=x<16530; y550=8329+-0.5x; interpolation
16530<=x<16560; y551=-7650+0.466667x; interpolation
16560<=x<16590; y552=8910+-0.533333x; interpolation
16590<=x<16620; y553=-9339+0.566667x; interpolation
16620<=x<16650; y554=8389+-0.5x; interpolation
16650<=x<16680; y555=-4376+0.266667x; interpolation
16680<=x<16710; y556=4520+-0.266667x; interpolation
16710<=x<16740; y557=-7177+0.433333x; interpolation
16740<=x<16770; y558=7331+-0.433333x; interpolation
16770<=x<16800; y559=-8321+0.5x; interpolation
16800<=x<16830; y560=10159+-0.6x; interpolation
16830<=x<16860; y561=-10037+0.6x; interpolation
16860<=x<16890; y562=9633+-0.566667x; interpolation
16890<=x<16920; y563=-9509+0.566667x; interpolation
16920<=x<16950; y564=9103+-0.533333x; interpolation
16950<=x<16980; y565=-8977+0.533333x; interpolation
16980<=x<17010; y566=8569+-0.5x; interpolation
17010<=x<17040; y567=-2204+0.133333x; interpolation
17040<=x<17070; y568=2908+-0.166667x; interpolation
17070<=x<17100; y569=-9041+0.533333x; interpolation
17100<=x<17130; y570=-491+0.0333333x; interpolation
17130<=x<17160; y571=10358+-0.6x; interpolation
17160<=x<17190; y572=-10234+0.6x; interpolation
17190<=x<17220; y573=10394+-0.6x; interpolation
17220<=x<17250; y574=-8548+0.5x; interpolation
17250<=x<17280; y575=9852+-0.566667x; interpolation
17280<=x<17310; y576=-12036+0.7x; interpolation
17310<=x<17340; y577=1235+-0.0666667x; interpolation
17340<=x<17370; y578=9327+-0.533333x; interpolation
17370<=x<17400; y579=-9201+0.533333x; interpolation
17400<=x<17430; y580=11679+-0.666667x; interpolation
17430<=x<17460; y581=-8075+0.466667x; interpolation
17460<=x<17490; y582=5893+-0.333333x; interpolation
17490<=x<17520; y583=-8099+0.466667x; interpolation
17520<=x<17550; y584=7669+-0.433333x; interpolation
17550<=x<17580; y585=-9296+0.533333x; interpolation
17580<=x<17610; y586=9456+-0.533333x; interpolation
17610<=x<17640; y587=-7567+0.433333x; interpolation
17640<=x<17670; y588=8309+-0.466667x; interpolation
17670<=x<17700; y589=652+-0.0333333x; interpolation
17700<=x<17730; y590=-9968+0.566667x; interpolation
17730<=x<17760; y591=11308+-0.633333x; interpolation
17760<=x<17790; y592=-12372+0.7x; interpolation
17790<=x<17820; y593=11348+-0.633333x; interpolation
17820<=x<17850; y594=-10630+0.6x; interpolation
17850<=x<17880; y595=10790+-0.6x; interpolation
17880<=x<17910; y596=-10070+0.566667x; interpolation
17910<=x<17940; y597=10228+-0.566667x; interpolation
17940<=x<17970; y598=-10104+0.566667x; interpolation
17970<=x<18000; y599=10262+-0.566667x; interpolation
18000<=x<18030; y600=-10738+0.6x; interpolation
18030<=x<18060; y601=11499+-0.633333x; interpolation
18060<=x<18090; y602=-10775+0.6x; interpolation
18090<=x<18120; y603=10933+-0.6x; interpolation
18120<=x<18150; y604=-11415+0.633333x; interpolation
18150<=x<18180; y605=10970+-0.6x; interpolation
18180<=x<18210; y606=-10846+0.6x; interpolation
18210<=x<18240; y607=11613+-0.633333x; interpolation
18240<=x<18270; y608=-10883+0.6x; interpolation
18270<=x<18300; y609=11041+-0.6x; interpolation
18300<=x<18330; y610=-11529+0.633333x; interpolation
18330<=x<18360; y611=11078+-0.6x; interpolation
18360<=x<18390; y612=-10342+0.566667x; interpolation
18390<=x<18420; y613=1305+-0.0666667x; interpolation
18420<=x<18450; y614=32005+-1.73333x; interpolation
18450<=x<18480; y615=1255+-0.0666667x; interpolation
18480<=x<18510; y616=-33857+1.83333x; interpolation
18510<=x<18540; y617=10567+-0.566667x; interpolation
18540<=x<18570; y618=-10445+0.566667x; interpolation
18570<=x<18600; y619=10601+-0.566667x; interpolation
18600<=x<18630; y620=-11099+0.6x; interpolation
18630<=x<18660; y621=11257+-0.6x; interpolation
18660<=x<18690; y622=-11135+0.6x; interpolation
18690<=x<18720; y623=10670+-0.566667x; interpolation
18720<=x<18750; y624=-11170+0.6x; interpolation
18750<=x<18780; y625=11330+-0.6x; interpolation
18780<=x<18810; y626=-8702+0.466667x; interpolation
18810<=x<18840; y627=-2432+0.133333x; interpolation
18840<=x<18870; y628=708+-0.0333333x; interpolation
18870<=x<18900; y629=-1179+0.0666667x; interpolation
18900<=x<18930; y630=11421+-0.6x; interpolation
18930<=x<18960; y631=-6247+0.333333x; interpolation
18960<=x<18990; y632=5761+-0.3x; interpolation
18990<=x<19020; y633=-9431+0.5x; interpolation
19020<=x<19050; y634=-555+0.0333333x; interpolation
19050<=x<19080; y635=11510+-0.6x; interpolation
19080<=x<19110; y636=-10114+0.533333x; interpolation
19110<=x<19140; y637=13455+-0.7x; interpolation
19140<=x<19170; y638=-13979+0.733333x; interpolation
19170<=x<19200; y639=10942+-0.566667x; interpolation
19200<=x<19230; y640=-8258+0.433333x; interpolation
19230<=x<19260; y641=8408+-0.433333x; interpolation
19260<=x<19290; y642=-10852+0.566667x; interpolation
19290<=x<19320; y643=11653+-0.6x; interpolation
19320<=x<19350; y644=-11531+0.6x; interpolation
19350<=x<19380; y645=11044+-0.566667x; interpolation
19380<=x<19410; y646=-10920+0.566667x; interpolation
19410<=x<19440; y647=11078+-0.566667x; interpolation
19440<=x<19470; y648=-10954+0.566667x; interpolation
19470<=x<19500; y649=12410+-0.633333x; interpolation
19500<=x<19530; y650=-10340+0.533333x; interpolation
19530<=x<19560; y651=9190+-0.466667x; interpolation
19560<=x<19590; y652=-11674+0.6x; interpolation
19590<=x<19620; y653=11834+-0.6x; interpolation
19620<=x<19650; y654=-11056+0.566667x; interpolation
19650<=x<19680; y655=11869+-0.6x; interpolation
19680<=x<19710; y656=-11747+0.6x; interpolation
19710<=x<19740; y657=10591+-0.533333x; interpolation
19740<=x<19770; y658=-8491+0.433333x; interpolation
19770<=x<19800; y659=10620+-0.533333x; interpolation
19800<=x<19830; y660=-13140+0.666667x; interpolation
19830<=x<19860; y661=11978+-0.6x; interpolation
19860<=x<19890; y662=-1924+0.1x; interpolation
19890<=x<19920; y663=-8554+0.433333x; interpolation
19920<=x<19950; y664=6718+-0.333333x; interpolation
19950<=x<19980; y665=-6582+0.333333x; interpolation
19980<=x<20010; y666=6738+-0.333333x; interpolation
20010<=x<20040; y667=-4601+0.233333x; interpolation
20040<=x<20070; y668=4751+-0.233333x; interpolation
20070<=x<20100; y669=-5284+0.266667x; interpolation
20100<=x<20130; y670=4766+-0.233333x; interpolation
20130<=x<20160; y671=-5970+0.3x; interpolation
20160<=x<20190; y672=6126+-0.3x; interpolation
20190<=x<20220; y673=-5988+0.3x; interpolation
20220<=x<20250; y674=6818+-0.333333x; interpolation
20250<=x<20280; y675=-1957+0.1x; interpolation
20280<=x<20310; y676=-5337+0.266667x; interpolation
20310<=x<20340; y677=79+0x; interpolation
20340<=x<20370; y678=79+0x; interpolation
20370<=x<20400; y679=1437+-0.0666667x; interpolation
20400<=x<20430; y680=-1963+0.1x; interpolation
20430<=x<20460; y681=1442+-0.0666667x; interpolation
20460<=x<20490; y682=-604+0.0333333x; interpolation
20490<=x<20520; y683=2811+-0.133333x; interpolation
20520<=x<20550; y684=-2661+0.133333x; interpolation
20550<=x<20580; y685=14464+-0.7x; interpolation
20580<=x<20610; y686=22010+-1.06667x; interpolation
20610<=x<20640; y687=2774+-0.133333x; interpolation
20640<=x<20670; y688=-24746+1.2x; interpolation
20670<=x<20700; y689=-12344+0.6x; interpolation
20700<=x<20730; y690=13186+-0.633333x; interpolation
20730<=x<20760; y691=-15145+0.733333x; interpolation
20760<=x<20790; y692=13227+-0.633333x; interpolation
20790<=x<20820; y693=-12414+0.6x; interpolation
20820<=x<20850; y694=12570+-0.6x; interpolation
20850<=x<20880; y695=-11755+0.566667x; interpolation
20880<=x<20910; y696=11213+-0.533333x; interpolation
20910<=x<20940; y697=-12485+0.6x; interpolation
20940<=x<20970; y698=12643+-0.6x; interpolation
20970<=x<21000; y699=-13220+0.633333x; interpolation
21000<=x<21030; y700=13380+-0.633333x; interpolation
21030<=x<21060; y701=-13959+0.666667x; interpolation
21060<=x<21090; y702=14121+-0.666667x; interpolation
21090<=x<21120; y703=-13296+0.633333x; interpolation
21120<=x<21150; y704=13456+-0.633333x; interpolation
21150<=x<21180; y705=-12629+0.6x; interpolation
21180<=x<21210; y706=12787+-0.6x; interpolation
21210<=x<21240; y707=-14079+0.666667x; interpolation
21240<=x<21270; y708=14241+-0.666667x; interpolation
21270<=x<21300; y709=-12701+0.6x; interpolation
21300<=x<21330; y710=13569+-0.633333x; interpolation
21330<=x<21360; y711=-14160+0.666667x; interpolation
21360<=x<21390; y712=14320+-0.666667x; interpolation
21390<=x<21420; y713=-9922+0.466667x; interpolation
21420<=x<21450; y714=10070+-0.466667x; interpolation
21450<=x<21480; y715=-14955+0.7x; interpolation
21480<=x<21510; y716=15117+-0.7x; interpolation
21510<=x<21540; y717=-14280+0.666667x; interpolation
21540<=x<21570; y718=13004+-0.6x; interpolation
21570<=x<21600; y719=-12161+0.566667x; interpolation
21600<=x<21630; y720=13759+-0.633333x; interpolation
21630<=x<21660; y721=-13639+0.633333x; interpolation
21660<=x<21690; y722=13075+-0.6x; interpolation
21690<=x<21720; y723=-11507+0.533333x; interpolation
21720<=x<21750; y724=12385+-0.566667x; interpolation
21750<=x<21780; y725=-15165+0.7x; interpolation
21780<=x<21810; y726=14601+-0.666667x; interpolation
21810<=x<21840; y727=-13025+0.6x; interpolation
21840<=x<21870; y728=12455+-0.566667x; interpolation
21870<=x<21900; y729=-12331+0.566667x; interpolation
21900<=x<21930; y730=12489+-0.566667x; interpolation
21930<=x<21960; y731=-12365+0.566667x; interpolation
21960<=x<21990; y732=13255+-0.6x; interpolation
21990<=x<22020; y733=-13133+0.6x; interpolation
22020<=x<22050; y734=13291+-0.6x; interpolation
22050<=x<22080; y735=-13169+0.6x; interpolation
22080<=x<22110; y736=12591+-0.566667x; interpolation
22110<=x<22140; y737=-12467+0.566667x; interpolation
22140<=x<22170; y738=13363+-0.6x; interpolation
22170<=x<22200; y739=-13241+0.6x; interpolation
22200<=x<22230; y740=13399+-0.6x; interpolation
22230<=x<22260; y741=-13277+0.6x; interpolation
22260<=x<22290; y742=14919+-0.666667x; interpolation
22290<=x<22320; y743=-14801+0.666667x; interpolation
22320<=x<22350; y744=79+0x; interpolation
22350<=x<22380; y745=12744+-0.566667x; interpolation
22380<=x<22410; y746=-14112+0.633333x; interpolation
22410<=x<22440; y747=9045+-0.4x; interpolation
22440<=x<22470; y748=-4419+0.2x; interpolation
22470<=x<22500; y749=9063+-0.4x; interpolation
22500<=x<22530; y750=-9687+0.433333x; interpolation
22530<=x<22560; y751=-3679+0.166667x; interpolation
22560<=x<22590; y752=4593+-0.2x; interpolation
22590<=x<22620; y753=9864+-0.433333x; interpolation
22620<=x<22650; y754=-1446+0.0666667x; interpolation
22650<=x<22680; y755=-9751+0.433333x; interpolation
22680<=x<22710; y756=-4459+0.2x; interpolation
22710<=x<22740; y757=5382+-0.233333x; interpolation
22740<=x<22770; y758=-1440+0.0666667x; interpolation
22770<=x<22800; y759=-2199+0.1x; interpolation
22800<=x<22830; y760=3121+-0.133333x; interpolation
22830<=x<22860; y761=9970+-0.433333x; interpolation
22860<=x<22890; y762=1588+-0.0666667x; interpolation
22890<=x<22920; y763=-14435+0.633333x; interpolation
22920<=x<22950; y764=3137+-0.133333x; interpolation
22950<=x<22980; y765=10787+-0.466667x; interpolation
22980<=x<23010; y766=-13725+0.6x; interpolation
23010<=x<23040; y767=13120+-0.566667x; interpolation
23040<=x<23070; y768=26176+-1.13333x; interpolation
23070<=x<23100; y769=3106+-0.133333x; interpolation
23100<=x<23130; y770=-40784+1.76667x; interpolation
23130<=x<23160; y771=2392+-0.1x; interpolation
23160<=x<23190; y772=-1468+0.0666667x; interpolation
23190<=x<23220; y773=1624+-0.0666667x; interpolation
23220<=x<23250; y774=9364+-0.4x; interpolation
23250<=x<23280; y775=-11561+0.5x; interpolation
23280<=x<23310; y776=15599+-0.666667x; interpolation
23310<=x<23340; y777=-6934+0.3x; interpolation
23340<=x<23370; y778=3180+-0.133333x; interpolation
23370<=x<23400; y779=-6947+0.3x; interpolation
23400<=x<23430; y780=-5387+0.233333x; interpolation
23430<=x<23460; y781=3985+-0.166667x; interpolation
23460<=x<23490; y782=9459+-0.4x; interpolation
23490<=x<23520; y783=-7767+0.333333x; interpolation
23520<=x<23550; y784=-6199+0.266667x; interpolation
23550<=x<23580; y785=866+-0.0333333x; interpolation
23580<=x<23610; y786=-706+0.0333333x; interpolation
23610<=x<23640; y787=6377+-0.266667x; interpolation
23640<=x<23670; y788=-5443+0.233333x; interpolation
23670<=x<23700; y789=11915+-0.5x; interpolation
23700<=x<23730; y790=-9415+0.4x; interpolation
23730<=x<23760; y791=-3087+0.133333x; interpolation
23760<=x<23790; y792=15129+-0.633333x; interpolation
23790<=x<23820; y793=-1524+0.0666667x; interpolation
23820<=x<23850; y794=-15022+0.633333x; interpolation
23850<=x<23880; y795=14393+-0.6x; interpolation
23880<=x<23910; y796=-12671+0.533333x; interpolation
23910<=x<23940; y797=13630+-0.566667x; interpolation
23940<=x<23970; y798=862+-0.0333333x; interpolation
23970<=x<24000; y799=-11922+0.5x; interpolation
24000<=x<24030; y800=12078+-0.5x; interpolation
24030<=x<24060; y801=-13554+0.566667x; interpolation
24060<=x<24090; y802=-722+0.0333333x; interpolation
24090<=x<24120; y803=2490+-0.1x; interpolation
24120<=x<24150; y804=-3942+0.166667x; interpolation
24150<=x<24180; y805=15378+-0.633333x; interpolation
24180<=x<24210; y806=64+0x; interpolation
24210<=x<24240; y807=64+0x; interpolation
24240<=x<24270; y808=-16096+0.666667x; interpolation
24270<=x<24300; y809=5747+-0.233333x; interpolation
24300<=x<24330; y810=-3163+0.133333x; interpolation
24330<=x<24360; y811=892+-0.0333333x; interpolation
24360<=x<24390; y812=80+0x; interpolation
24390<=x<24420; y813=893+-0.0333333x; interpolation
24420<=x<24450; y814=-1549+0.0666667x; interpolation
24450<=x<24480; y815=1711+-0.0666667x; interpolation
24480<=x<24510; y816=12319+-0.5x; interpolation
24510<=x<24540; y817=-13825+0.566667x; interpolation
24540<=x<24570; y818=13987+-0.566667x; interpolation
24570<=x<24600; y819=64+0x; interpolation
24600<=x<24630; y820=-14696+0.6x; interpolation
24630<=x<24660; y821=903+-0.0333333x; interpolation
24660<=x<24690; y822=-1563+0.0666667x; interpolation
24690<=x<24720; y823=3375+-0.133333x; interpolation
24720<=x<24750; y824=-1569+0.0666667x; interpolation
24750<=x<24780; y825=1731+-0.0666667x; interpolation
24780<=x<24810; y826=-1573+0.0666667x; interpolation
24810<=x<24840; y827=81+0x; interpolation
24840<=x<24870; y828=-747+0.0333333x; interpolation
24870<=x<24900; y829=14175+-0.566667x; interpolation
24900<=x<24930; y830=-13215+0.533333x; interpolation
24930<=x<24960; y831=13377+-0.533333x; interpolation
24960<=x<24990; y832=-14911+0.6x; interpolation
24990<=x<25020; y833=3415+-0.133333x; interpolation
25020<=x<25050; y834=12589+-0.5x; interpolation
25050<=x<25080; y835=-11626+0.466667x; interpolation
25080<=x<25110; y836=-1594+0.0666667x; interpolation
25110<=x<25140; y837=-1594+0.0666667x; interpolation
25140<=x<25170; y838=2596+-0.1x; interpolation
25170<=x<25200; y839=-1599+0.0666667x; interpolation
25200<=x<25230; y840=14361+-0.566667x; interpolation
25230<=x<25260; y841=-12551+0.5x; interpolation
25260<=x<25290; y842=12709+-0.5x; interpolation
25290<=x<25320; y843=64+0x; interpolation
25320<=x<25350; y844=-16816+0.666667x; interpolation
25350<=x<25380; y845=3464+-0.133333x; interpolation
25380<=x<25410; y846=-766+0.0333333x; interpolation
25410<=x<25440; y847=43278+-1.7x; interpolation
25440<=x<25470; y848=3422+-0.133333x; interpolation
25470<=x<25500; y849=-44122+1.73333x; interpolation
25500<=x<25530; y850=-2472+0.1x; interpolation
25530<=x<25560; y851=1783+-0.0666667x; interpolation
25560<=x<25590; y852=-1625+0.0666667x; interpolation
25590<=x<25620; y853=15435+-0.6x; interpolation
25620<=x<25650; y854=-791+0.0333333x; interpolation
25650<=x<25680; y855=-12761+0.5x; interpolation
25680<=x<25710; y856=-1633+0.0666667x; interpolation
25710<=x<25740; y857=15507+-0.6x; interpolation
25740<=x<25770; y858=-16239+0.633333x; interpolation
25770<=x<25800; y859=1800+-0.0666667x; interpolation
25800<=x<25830; y860=15560+-0.6x; interpolation
25830<=x<25860; y861=-1660+0.0666667x; interpolation
25860<=x<25890; y862=-7694+0.3x; interpolation
25890<=x<25920; y863=7840+-0.3x; interpolation
25920<=x<25950; y864=64+0x; interpolation
25950<=x<25980; y865=-801+0.0333333x; interpolation
25980<=x<26010; y866=1797+-0.0666667x; interpolation
26010<=x<26040; y867=-1671+0.0666667x; interpolation
26040<=x<26070; y868=933+-0.0333333x; interpolation
26070<=x<26100; y869=-805+0.0333333x; interpolation
26100<=x<26130; y870=-14725+0.566667x; interpolation
26130<=x<26160; y871=1824+-0.0666667x; interpolation
26160<=x<26190; y872=952+-0.0333333x; interpolation
26190<=x<26220; y873=79+0x; interpolation
26220<=x<26250; y874=13189+-0.5x; interpolation
26250<=x<26280; y875=939+-0.0333333x; interpolation
26280<=x<26310; y876=-17457+0.666667x; interpolation
26310<=x<26340; y877=16746+-0.633333x; interpolation
26340<=x<26370; y878=-17496+0.666667x; interpolation
26370<=x<26400; y879=6237+-0.233333x; interpolation
26400<=x<26430; y880=-6083+0.233333x; interpolation
26430<=x<26460; y881=16823+-0.633333x; interpolation
26460<=x<26490; y882=-16693+0.633333x; interpolation
26490<=x<26520; y883=4499+-0.166667x; interpolation
26520<=x<26550; y884=-1689+0.0666667x; interpolation
26550<=x<26580; y885=1851+-0.0666667x; interpolation
26580<=x<26610; y886=14255+-0.533333x; interpolation
26610<=x<26640; y887=-15016+0.566667x; interpolation
26640<=x<26670; y888=14288+-0.533333x; interpolation
26670<=x<26700; y889=-16827+0.633333x; interpolation
26700<=x<26730; y890=17883+-0.666667x; interpolation
26730<=x<26760; y891=-2610+0.1x; interpolation
26760<=x<26790; y892=1850+-0.0666667x; interpolation
26790<=x<26820; y893=-16903+0.633333x; interpolation
26820<=x<26850; y894=17069+-0.633333x; interpolation
26850<=x<26880; y895=-1726+0.0666667x; interpolation
26880<=x<26910; y896=-10686+0.4x; interpolation
26910<=x<26940; y897=9945+-0.366667x; interpolation
26940<=x<26970; y898=-13403+0.5x; interpolation
26970<=x<27000; y899=14466+-0.533333x; interpolation
27000<=x<27030; y900=-13434+0.5x; interpolation
27030<=x<27060; y901=13596+-0.5x; interpolation
27060<=x<27090; y902=-9856+0.366667x; interpolation
27090<=x<27120; y903=10010+-0.366667x; interpolation
27120<=x<27150; y904=1874+-0.0666667x; interpolation
27150<=x<27180; y905=-1746+0.0666667x; interpolation
27180<=x<27210; y906=-9900+0.366667x; interpolation
27210<=x<27240; y907=9147+-0.333333x; interpolation
27240<=x<27270; y908=1883+-0.0666667x; interpolation
27270<=x<27300; y909=-12661+0.466667x; interpolation
27300<=x<27330; y910=14639+-0.533333x; interpolation
27330<=x<27360; y911=-1759+0.0666667x; interpolation
27360<=x<27390; y912=977+-0.0333333x; interpolation
27390<=x<27420; y913=-11805+0.433333x; interpolation
27420<=x<27450; y914=-6321+0.233333x; interpolation
27450<=x<27480; y915=4659+-0.166667x; interpolation
27480<=x<27510; y916=13819+-0.5x; interpolation
27510<=x<27540; y917=-11857+0.433333x; interpolation
27540<=x<27570; y918=12011+-0.433333x; interpolation
27570<=x<27600; y919=-2693+0.1x; interpolation
27600<=x<27630; y920=-12813+0.466667x; interpolation
27630<=x<27660; y921=12054+-0.433333x; interpolation
27660<=x<27690; y922=4678+-0.166667x; interpolation
27690<=x<27720; y923=23138+-0.833333x; interpolation
27720<=x<27750; y924=11126+-0.4x; interpolation
27750<=x<27780; y925=-44374+1.6x; interpolation
27780<=x<27810; y926=11186+-0.4x; interpolation
27810<=x<27840; y927=-12916+0.466667x; interpolation
27840<=x<27870; y928=-2708+0.1x; interpolation
27870<=x<27900; y929=10298+-0.366667x; interpolation
27900<=x<27930; y930=4718+-0.166667x; interpolation
27930<=x<27960; y931=-11109+0.4x; interpolation
27960<=x<27990; y932=-5517+0.2x; interpolation
27990<=x<28020; y933=4746+-0.166667x; interpolation
28020<=x<28050; y934=11284+-0.4x; interpolation
28050<=x<28080; y935=-3676+0.133333x; interpolation
28080<=x<28110; y936=-12100+0.433333x; interpolation
28110<=x<28140; y937=10388+-0.366667x; interpolation
28140<=x<28170; y938=-10248+0.366667x; interpolation
28170<=x<28200; y939=6654+-0.233333x; interpolation
28200<=x<28230; y940=9474+-0.333333x; interpolation
28230<=x<28260; y941=-8405+0.3x; interpolation
28260<=x<28290; y942=-7463+0.266667x; interpolation
28290<=x<28320; y943=7625+-0.266667x; interpolation
28320<=x<28350; y944=-6535+0.233333x; interpolation
28350<=x<28380; y945=9530+-0.333333x; interpolation
28380<=x<28410; y946=5746+-0.2x; interpolation
28410<=x<28440; y947=-6565+0.233333x; interpolation
28440<=x<28470; y948=-11305+0.4x; interpolation
28470<=x<28500; y949=18114+-0.633333x; interpolation
28500<=x<28530; y950=64+0x; interpolation
28530<=x<28560; y951=-19907+0.7x; interpolation
28560<=x<28590; y952=5797+-0.2x; interpolation
28590<=x<28620; y953=-2780+0.1x; interpolation
28620<=x<28650; y954=17254+-0.6x; interpolation
28650<=x<28680; y955=-14261+0.5x; interpolation
28680<=x<28710; y956=14419+-0.5x; interpolation
28710<=x<28740; y957=64+0x; interpolation
28740<=x<28770; y958=1022+-0.0333333x; interpolation
28770<=x<28800; y959=-19117+0.666667x; interpolation
28800<=x<28830; y960=5843+-0.2x; interpolation
28830<=x<28860; y961=12570+-0.433333x; interpolation
28860<=x<28890; y962=1026+-0.0333333x; interpolation
28890<=x<28920; y963=-18234+0.633333x; interpolation
28920<=x<28950; y964=17434+-0.6x; interpolation
28950<=x<28980; y965=3924+-0.133333x; interpolation
28980<=x<29010; y966=-20226+0.7x; interpolation
29010<=x<29040; y967=-886+0.0333333x; interpolation
29040<=x<29070; y968=17506+-0.6x; interpolation
29070<=x<29100; y969=64+0x; interpolation
29100<=x<29130; y970=-15456+0.533333x; interpolation
29130<=x<29160; y971=16587+-0.566667x; interpolation
29160<=x<29190; y972=-1881+0.0666667x; interpolation
29190<=x<29220; y973=-16476+0.566667x; interpolation
29220<=x<29250; y974=5926+-0.2x; interpolation
29250<=x<29280; y975=-5774+0.2x; interpolation
29280<=x<29310; y976=17650+-0.6x; interpolation
29310<=x<29340; y977=64+0x; interpolation
29340<=x<29370; y978=64+0x; interpolation
29370<=x<29400; y979=3001+-0.1x; interpolation
29400<=x<29430; y980=-19539+0.666667x; interpolation
29430<=x<29460; y981=18720+-0.633333x; interpolation
29460<=x<29490; y982=-920+0.0333333x; interpolation
29490<=x<29520; y983=-20580+0.7x; interpolation
29520<=x<29550; y984=18780+-0.633333x; interpolation
29550<=x<29580; y985=2035+-0.0666667x; interpolation
29580<=x<29610; y986=63+0x; interpolation
29610<=x<29640; y987=2037+-0.0666667x; interpolation
29640<=x<29670; y988=-14759+0.5x; interpolation
29670<=x<29700; y989=-3880+0.133333x; interpolation
29700<=x<29730; y990=-910+0.0333333x; interpolation
29730<=x<29760; y991=8009+-0.266667x; interpolation
29760<=x<29790; y992=-7863+0.266667x; interpolation
29790<=x<29820; y993=2067+-0.0666667x; interpolation
29820<=x<29850; y994=5049+-0.166667x; interpolation
29850<=x<29880; y995=10024+-0.333333x; interpolation
29880<=x<29910; y996=-932+0.0333333x; interpolation
29910<=x<29940; y997=-13893+0.466667x; interpolation
29940<=x<29970; y998=48981+-1.63333x; interpolation
29970<=x<30000; y999=3027+-0.1x; interpolation
30000<=x<30030; y1000=-54973+1.83333x; interpolation
30030<=x<30060; y1001=18100+-0.6x; interpolation
30060<=x<30090; y1002=5074+-0.166667x; interpolation
30090<=x<30120; y1003=-4956+0.166667x; interpolation
30120<=x<30150; y1004=64+0x; interpolation
30150<=x<30180; y1005=1069+-0.0333333x; interpolation
30180<=x<30210; y1006=-15027+0.5x; interpolation
30210<=x<30240; y1007=-929+0.0333333x; interpolation
30240<=x<30270; y1008=1087+-0.0333333x; interpolation
30270<=x<30300; y1009=-3958+0.133333x; interpolation
30300<=x<30330; y1010=17252+-0.566667x; interpolation
30330<=x<30360; y1011=-16111+0.533333x; interpolation
30360<=x<30390; y1012=1093+-0.0333333x; interpolation
30390<=x<30420; y1013=18314+-0.6x; interpolation
30420<=x<30450; y1014=-2980+0.1x; interpolation
30450<=x<30480; y1015=-16175+0.533333x; interpolation
30480<=x<30510; y1016=2113+-0.0666667x; interpolation
30510<=x<30540; y1017=-3989+0.133333x; interpolation
30540<=x<30570; y1018=2119+-0.0666667x; interpolation
30570<=x<30600; y1019=17404+-0.566667x; interpolation
30600<=x<30630; y1020=-17276+0.566667x; interpolation
30630<=x<30660; y1021=16417+-0.533333x; interpolation
30660<=x<30690; y1022=1087+-0.0333333x; interpolation
30690<=x<30720; y1023=-959+0.0333333x; interpolation
30720<=x<30750; y1024=-18367+0.6x; interpolation
30750<=x<30780; y1025=16483+-0.533333x; interpolation
30780<=x<30810; y1026=-11219+0.366667x; interpolation
30810<=x<30840; y1027=13429+-0.433333x; interpolation
30840<=x<30870; y1028=1093+-0.0333333x; interpolation
30870<=x<30900; y1029=-965+0.0333333x; interpolation
30900<=x<30930; y1030=-19505+0.633333x; interpolation
30930<=x<30960; y1031=3177+-0.1x; interpolation
30960<=x<30990; y1032=19689+-0.633333x; interpolation
30990<=x<31020; y1033=-3037+0.1x; interpolation
31020<=x<31050; y1034=1099+-0.0333333x; interpolation
31050<=x<31080; y1035=-18566+0.6x; interpolation
31080<=x<31110; y1036=18730+-0.6x; interpolation
31110<=x<31140; y1037=-19639+0.633333x; interpolation
31140<=x<31170; y1038=83+0x; interpolation
31170<=x<31200; y1039=17746+-0.566667x; interpolation
31200<=x<31230; y1040=6306+-0.2x; interpolation
31230<=x<31260; y1041=-22842+0.733333x; interpolation
31260<=x<31290; y1042=19880+-0.633333x; interpolation
31290<=x<31320; y1043=-17668+0.566667x; interpolation
31320<=x<31350; y1044=-964+0.0333333x; interpolation
31350<=x<31380; y1045=-3054+0.1x; interpolation
31380<=x<31410; y1046=6360+-0.2x; interpolation
31410<=x<31440; y1047=-4110+0.133333x; interpolation
31440<=x<31470; y1048=17898+-0.566667x; interpolation
31470<=x<31500; y1049=-18817+0.6x; interpolation
31500<=x<31530; y1050=2183+-0.0666667x; interpolation
31530<=x<31560; y1051=-3072+0.1x; interpolation
31560<=x<31590; y1052=4292+-0.133333x; interpolation
31590<=x<31620; y1053=15875+-0.5x; interpolation
